,Region,time,subgrupo,cantidadServiciosTotal,poblacionTotal,valorTotal,gastoPerCapitaTotal,valorPct,gastoPerCapitaPct
1386,REGION 0,2018-11-01,Terapias Rehabilitacion,750041,212972,316250178.115,15403971.76193425,2.0410511824764224,0.4465480553843311
1387,REGION 0,2018-11-01,Tomografia Axial Computarizada (TAC),750041,212972,316250178.115,15403971.76193425,2.4388821489280823,0.6602529932558274
1388,REGION 0,2018-11-01,Trasplante de Cornea,750041,212972,316250178.115,15403971.76193425,0.07706118031382725,0.5618746991855816
1389,REGION 0,2018-11-01,Tratamiento a Politraumatismo (Trauma Mayor),750041,212972,316250178.115,15403971.76193425,0.04521307809287777,0.08726732428403358
1390,REGION 0,2018-11-01,Tratamiento a Quemaduras Graves (3er Grado),750041,212972,316250178.115,15403971.76193425,0.012591967611641705,0.11724950083738728
1391,REGION 0,2018-11-01,Tratamiento de la Gingivitis,750041,212972,316250178.115,15403971.76193425,0.0005231775709540772,0.01074106097810868
1392,REGION 0,2018-11-01,Tratamiento de la Osteomielitis,750041,212972,316250178.115,15403971.76193425,0.02910462866728558,0.20060073127607367
1393,REGION 0,2018-11-01,Tratamiento del Cancer Adultos,750041,212972,316250178.115,15403971.76193425,16.832045508174588,2.966312824287185
1394,REGION 0,2018-11-01,Tratamiento del Cancer Pediatricos,750041,212972,316250178.115,15403971.76193425,0.2847585684750279,1.6244267250184248
1395,REGION 0,2018-11-01,Valvuloplastia Mitral,750041,212972,316250178.115,15403971.76193425,0.509181186742112,7.0015231244787275
1396,REGION 0,2017-10-01,Angiosplastia,757903,225294,310023977.21,12629172.415926695,3.365593236981234,20.733348056939906
1397,REGION 0,2017-10-01,Aparatos y Protesis,757903,225294,310023977.21,12629172.415926695,0.3122378174460682,0.6604696397848338
1398,REGION 0,2017-10-01,Aplicacion de Cariostaticos,757903,225294,310023977.21,12629172.415926695,0.0036176137410181696,0.04559567703268333
1399,REGION 0,2017-10-01,Atencion de Prematuros,757903,225294,310023977.21,12629172.415926695,0.6003944394078822,0.9022266018339355
1400,REGION 0,2017-10-01,Atencion de partos normal,757903,225294,310023977.21,12629172.415926695,2.181457328192053,0.7208399279506909
1401,REGION 0,2017-10-01,Atencion de partos por Cesarea,757903,225294,310023977.21,12629172.415926695,5.295155512723514,1.4693127232458791
1402,REGION 0,2017-10-01,Atencion en Unidad de Cuidados Intensivos,757903,225294,310023977.21,12629172.415926695,2.2442245992112824,3.9100793172453616
1403,REGION 0,2017-10-01,Biopsias,757903,225294,310023977.21,12629172.415926695,1.0631093954928108,0.15882887863637793
1404,REGION 0,2017-10-01,Cirugia General,757903,225294,310023977.21,12629172.415926695,2.072375034608376,2.081535685791673
1405,REGION 0,2017-10-01,Cirugia de Corazon Abierto para By Pass,757903,225294,310023977.21,12629172.415926695,1.998980703289972,4.112266091740591
1406,REGION 0,2017-10-01,Cirugias Cardiovasculares,757903,225294,310023977.21,12629172.415926695,0.024122650342409627,0.5921686515712392
1407,REGION 0,2017-10-01,Cirugias Dermatologicas,757903,225294,310023977.21,12629172.415926695,0.31470137851277474,0.3528200969445524
1408,REGION 0,2017-10-01,Cirugias Endocrinologicas,757903,225294,310023977.21,12629172.415926695,0.017691286491318153,0.21793680609894808
1409,REGION 0,2017-10-01,Cirugias Gastricas,757903,225294,310023977.21,12629172.415926695,0.053287130075135136,0.4942111672967198
1410,REGION 0,2017-10-01,Cirugias Ginecologicas,757903,225294,310023977.21,12629172.415926695,1.6849484504424657,1.841845625268815
1411,REGION 0,2017-10-01,Cirugias Menores,757903,225294,310023977.21,12629172.415926695,0.08172193076162751,0.12103238289105232
1412,REGION 0,2017-10-01,Cirugias Oftalmologicas,757903,225294,310023977.21,12629172.415926695,4.061345858895027,3.26904785695383
1413,REGION 0,2017-10-01,Cirugias Ortopedicas,757903,225294,310023977.21,12629172.415926695,2.2821655130265786,4.975600770766152
1414,REGION 0,2017-10-01,Cirugias Otorrinolaringologicas,757903,225294,310023977.21,12629172.415926695,0.15252295137150046,0.972905904612633
1415,REGION 0,2017-10-01,Cirugias Pediatricas,757903,225294,310023977.21,12629172.415926695,0.15241718374573465,0.1897267673060809
1416,REGION 0,2017-10-01,Cirugias Urologicas,757903,225294,310023977.21,12629172.415926695,0.2391789811462628,0.8864751875679452
1417,REGION 0,2017-10-01,Cirugias Vasculares,757903,225294,310023977.21,12629172.415926695,0.2072020802329349,2.6719769822323625
1418,REGION 0,2017-10-01,Columna: Cirugia Escoliosis,757903,225294,310023977.21,12629172.415926695,0.08968880487964759,2.2017024619074927
1419,REGION 0,2017-10-01,Columna: Espondiolistesis Total,757903,225294,310023977.21,12629172.415926695,0.3012511027066054,4.9764053993547765
1420,REGION 0,2017-10-01,Consulta de Urgencia,757903,225294,310023977.21,12629172.415926695,0.002276952919424809,0.055895190654755365
1421,REGION 0,2017-10-01,Consulta medica nivel 2,757903,225294,310023977.21,12629172.415926695,6.701897120017276,0.09328619093265796
1422,REGION 0,2017-10-01,Consulta medica nivel 3,757903,225294,310023977.21,12629172.415926695,0.5301344801749698,0.04275917641957408
1423,REGION 0,2017-10-01,Derivados de la Sangre,757903,225294,310023977.21,12629172.415926695,0.010736266368666654,0.12557288211121476
1424,REGION 0,2017-10-01,Desconocido,757903,225294,310023977.21,12629172.415926695,0.8736322668892712,0.3077805034066783
1425,REGION 0,2017-10-01,Detec control de placa Bacteriana y enseNanza higiene bucal,757903,225294,310023977.21,12629172.415926695,0.0014125423586297846,0.034675431261650604
1426,REGION 0,2017-10-01,Dialisis Peritoneal,757903,225294,310023977.21,12629172.415926695,0.05994446031963414,0.5604044166088517
1427,REGION 0,2017-10-01,Ecografias,757903,225294,310023977.21,12629172.415926695,2.3616746117157503,0.1442163782491051
1428,REGION 0,2017-10-01,Emergencia,757903,225294,310023977.21,12629172.415926695,4.538750640073436,0.1100742183348508
1429,REGION 0,2017-10-01,Extraccion  dentaria,757903,225294,310023977.21,12629172.415926695,0.0004756406305313458,0.011676141170900291
1430,REGION 0,2017-10-01,Hematologia,757903,225294,310023977.21,12629172.415926695,0.011342993634385809,0.15890352383416606
1431,REGION 0,2017-10-01,Hemodialisis Renal,757903,225294,310023977.21,12629172.415926695,2.9141193049982546,3.3631831732495785
1432,REGION 0,2017-10-01,Hospitalizacion general y especialidades basicas,757903,225294,310023977.21,12629172.415926695,15.799037206990619,2.0110877262949507
1433,REGION 0,2017-10-01,Laboratorios,757903,225294,310023977.21,12629172.415926695,9.691235894199359,0.21164993948918526
1434,REGION 0,2017-10-01,Neumologia,757903,225294,310023977.21,12629172.415926695,0.060479193153822976,0.4532763360472303
1435,REGION 0,2017-10-01,Neurocirugias,757903,225294,310023977.21,12629172.415926695,0.5027514723302262,4.416279739245
1436,REGION 0,2017-10-01,Otros Medios Dx,757903,225294,310023977.21,12629172.415926695,2.589803773326026,0.33931211345182444
1437,REGION 0,2017-10-01,Rayos X,757903,225294,310023977.21,12629172.415926695,1.654275158377838,0.12771700273368447
1438,REGION 0,2017-10-01,Reemplazo Articular Cadera,757903,225294,310023977.21,12629172.415926695,0.4271791820485303,4.661122745126491
1439,REGION 0,2017-10-01,Reemplazo Articular Hombro,757903,225294,310023977.21,12629172.415926695,0.0005051222212207294,0.00764895725694404
1440,REGION 0,2017-10-01,Reemplazo Articular Rodilla,757903,225294,310023977.21,12629172.415926695,0.4634570857810588,5.0834903258614785
1441,REGION 0,2017-10-01,Resonancia Nuclear Magnetica (RNM),757903,225294,310023977.21,12629172.415926695,1.8421666967169608,1.0082327304717251
1442,REGION 0,2017-10-01,Sangre Total,757903,225294,310023977.21,12629172.415926695,0.587219097175455,0.3676269103825232
1443,REGION 0,2017-10-01,Terapias Rehabilitacion,757903,225294,310023977.21,12629172.415926695,0.8537836408075801,0.2333675737696126
1444,REGION 0,2017-10-01,Tomografia Axial Computarizada (TAC),757903,225294,310023977.21,12629172.415926695,1.9528152223849091,0.722003568358695
1445,REGION 0,2017-10-01,Trasplante Renal,757903,225294,310023977.21,12629172.415926695,0.00017030940792116549,0.004180796513112271
1446,REGION 0,2017-10-01,Trasplante de Cornea,757903,225294,310023977.21,12629172.415926695,0.11166233112528234,1.4013586494140335
1447,REGION 0,2017-10-01,Tratamiento a Politraumatismo (Trauma Mayor),757903,225294,310023977.21,12629172.415926695,0.029840443578767164,0.1948563502165847
1448,REGION 0,2017-10-01,Tratamiento a Quemaduras Graves (3er Grado),757903,225294,310023977.21,12629172.415926695,0.0037932549946077775,0.056862395757173285
1449,REGION 0,2017-10-01,Tratamiento de la Gingivitis,757903,225294,310023977.21,12629172.415926695,0.0024473397407132123,0.06007788752991905
1450,REGION 0,2017-10-01,Tratamiento de la Osteomielitis,757903,225294,310023977.21,12629172.415926695,0.00346492877637127,0.0463198601408179
1451,REGION 0,2017-10-01,Tratamiento del Cancer Adultos,757903,225294,310023977.21,12629172.415926695,15.588545371529136,4.527603416356311
1452,REGION 0,2017-10-01,Tratamiento del Cancer Pediatricos,757903,225294,310023977.21,12629172.415926695,0.23321273293331546,1.5992088212422828
1453,REGION 0,2017-10-01,Valvuloplastia Mitral,757903,225294,310023977.21,12629172.415926695,0.796366278575812,8.899930267131902
1454,REGION 0,2018-10-01,Angiosplastia,842440,235769,345097016.615,12857647.349953633,3.3864042044262743,16.456710769675116
1455,REGION 0,2018-10-01,Aparatos y Protesis,842440,235769,345097016.615,12857647.349953633,0.09222539015892676,0.13932995275259322
1456,REGION 0,2018-10-01,Aplicacion de Cariostaticos,842440,235769,345097016.615,12857647.349953633,3.845295485357495e-05,0.0010320706143840423
1457,REGION 0,2018-10-01,Atencion de Prematuros,842440,235769,345097016.615,12857647.349953633,0.408317578002137,0.8959248907947347
1458,REGION 0,2018-10-01,Atencion de partos normal,842440,235769,345097016.615,12857647.349953633,1.9698679567502584,0.8182634142891924
1459,REGION 0,2018-10-01,Atencion de partos por Cesarea,842440,235769,345097016.615,12857647.349953633,3.767316939602579,1.2094463296740758
1460,REGION 0,2018-10-01,Atencion en Unidad de Cuidados Intensivos,842440,235769,345097016.615,12857647.349953633,1.3354231906158085,4.3575913171612015
1461,REGION 0,2018-10-01,Biopsias,842440,235769,345097016.615,12857647.349953633,1.7163275035228311,0.20558323941387704
1462,REGION 0,2018-10-01,Cirugia General,842440,235769,345097016.615,12857647.349953633,2.9070944175076168,1.8322558134247424
1463,REGION 0,2018-10-01,Cirugia de Corazon Abierto para By Pass,842440,235769,345097016.615,12857647.349953633,2.5152410748550973,6.159644600608533
1464,REGION 0,2018-10-01,Cirugias Cardiovasculares,842440,235769,345097016.615,12857647.349953633,0.02186776366258503,0.5869269699660268
1465,REGION 0,2018-10-01,Cirugias Dermatologicas,842440,235769,345097016.615,12857647.349953633,0.2670788490264621,0.2499521117742998
1466,REGION 0,2018-10-01,Cirugias Endocrinologicas,842440,235769,345097016.615,12857647.349953633,0.004996276168691328,0.11543324836991678
1467,REGION 0,2018-10-01,Cirugias Gastricas,842440,235769,345097016.615,12857647.349953633,0.032153839256104697,0.2660644008180528
1468,REGION 0,2018-10-01,Cirugias Ginecologicas,842440,235769,345097016.615,12857647.349953633,1.1769340430233841,1.1949463252180266
1469,REGION 0,2018-10-01,Cirugias Menores,842440,235769,345097016.615,12857647.349953633,0.08357373901083556,0.13872834114967034
1470,REGION 0,2018-10-01,Cirugias Oftalmologicas,842440,235769,345097016.615,12857647.349953633,4.031503861281214,3.286883666519937
1471,REGION 0,2018-10-01,Cirugias Ortopedicas,842440,235769,345097016.615,12857647.349953633,2.4105964756226212,4.065381450334399
1472,REGION 0,2018-10-01,Cirugias Otorrinolaringologicas,842440,235769,345097016.615,12857647.349953633,0.3833761888112752,0.9461526698613456
1473,REGION 0,2018-10-01,Cirugias Pediatricas,842440,235769,345097016.615,12857647.349953633,0.14569474982188116,0.2678501688313931
1474,REGION 0,2018-10-01,Cirugias Urologicas,842440,235769,345097016.615,12857647.349953633,0.17061690239324065,0.7044723199282583
1475,REGION 0,2018-10-01,Cirugias Vasculares,842440,235769,345097016.615,12857647.349953633,0.08631810060888608,2.1201801743379054
1476,REGION 0,2018-10-01,Columna: Cirugia Escoliosis,842440,235769,345097016.615,12857647.349953633,0.4268556171389317,10.188307635233054
1477,REGION 0,2018-10-01,Columna: Espondiolistesis Total,842440,235769,345097016.615,12857647.349953633,0.19616039183416573,3.05184707839584
1478,REGION 0,2018-10-01,Consulta medica nivel 2,842440,235769,345097016.615,12857647.349953633,7.807117043279861,0.09392257688146252
1479,REGION 0,2018-10-01,Consulta medica nivel 3,842440,235769,345097016.615,12857647.349953633,0.31351415628348633,0.036994067905441984
1480,REGION 0,2018-10-01,Consulta medicina general,842440,235769,345097016.615,12857647.349953633,0.0012025603816302642,0.0067358468077330785
1481,REGION 0,2018-10-01,Derivados de la Sangre,842440,235769,345097016.615,12857647.349953633,0.008594105011660332,0.09396365309053777
1482,REGION 0,2018-10-01,Desconocido,842440,235769,345097016.615,12857647.349953633,0.2878616829968911,0.30358757586209223
1483,REGION 0,2018-10-01,Dialisis Peritoneal,842440,235769,345097016.615,12857647.349953633,0.09843572492513823,1.187136140982891
1484,REGION 0,2018-10-01,Ecografias,842440,235769,345097016.615,12857647.349953633,2.5634854530977904,0.18375082175159915
1485,REGION 0,2018-10-01,Emergencia,842440,235769,345097016.615,12857647.349953633,0.44627450422678,0.041766510651973184
1486,REGION 0,2018-10-01,Extraccion  dentaria,842440,235769,345097016.615,12857647.349953633,0.00041199428901066913,0.00871380252938762
1487,REGION 0,2018-10-01,Hematologia,842440,235769,345097016.615,12857647.349953633,0.00940315286359086,0.18361057320556495
1488,REGION 0,2018-10-01,Hemodialisis Renal,842440,235769,345097016.615,12857647.349953633,2.9590733788905603,4.014113361545946
1489,REGION 0,2018-10-01,Hospitalizacion general y especialidades basicas,842440,235769,345097016.615,12857647.349953633,14.46301883150808,2.3589131618542014
1490,REGION 0,2018-10-01,Laboratorios,842440,235769,345097016.615,12857647.349953633,11.079724097602638,0.2355366641162618
1491,REGION 0,2018-10-01,"Medicamentos Primer, Segundo y Tercer Nivel de Atencion",842440,235769,345097016.615,12857647.349953633,0.00043466037890250514,0.005833104452057512
1492,REGION 0,2018-10-01,Neumologia,842440,235769,345097016.615,12857647.349953633,0.15241094088819152,0.8355591798653599
1493,REGION 0,2018-10-01,Neurocirugias,842440,235769,345097016.615,12857647.349953633,0.8230427860142048,4.681263927985418
1494,REGION 0,2018-10-01,Otros Medios Dx,842440,235769,345097016.615,12857647.349953633,3.0197526342645977,0.30322954123030305
1495,REGION 0,2018-10-01,Programa Ampliado de Inmunizacion (PAI),842440,235769,345097016.615,12857647.349953633,0.0009730597015697414,0.00393117908043236
1496,REGION 0,2018-10-01,Rayos X,842440,235769,345097016.615,12857647.349953633,1.812483142089304,0.122710485331188
1497,REGION 0,2018-10-01,Reemplazo Articular Cadera,842440,235769,345097016.615,12857647.349953633,0.591661724586248,4.3471771373634365
1498,REGION 0,2018-10-01,Reemplazo Articular Hombro,842440,235769,345097016.615,12857647.349953633,0.0005540470963077267,0.005214795380139416
1499,REGION 0,2018-10-01,Reemplazo Articular Rodilla,842440,235769,345097016.615,12857647.349953633,0.993963034988146,5.296380745431609
1500,REGION 0,2018-10-01,Resonancia Nuclear Magnetica (RNM),842440,235769,345097016.615,12857647.349953633,2.3594127355449555,1.1125131562368389
1501,REGION 0,2018-10-01,Sangre Total,842440,235769,345097016.615,12857647.349953633,0.6438138503175421,0.3720085277994402
1502,REGION 0,2018-10-01,Terapias Rehabilitacion,842440,235769,345097016.615,12857647.349953633,1.6775358004495624,0.7544332441602912
1503,REGION 0,2018-10-01,Tomografia Axial Computarizada (TAC),842440,235769,345097016.615,12857647.349953633,2.2106201974243342,0.8891653295688892
1504,REGION 0,2018-10-01,Trasplante Renal,842440,235769,345097016.615,12857647.349953633,0.018252191982949226,0.4898856554828994
1505,REGION 0,2018-10-01,Trasplante de Cornea,842440,235769,345097016.615,12857647.349953633,0.13291334839666735,1.3741238594526948
1506,REGION 0,2018-10-01,Tratamiento a Politraumatismo (Trauma Mayor),842440,235769,345097016.615,12857647.349953633,0.046596792280994316,0.2510828775030128
1507,REGION 0,2018-10-01,Tratamiento a Quemaduras Graves (3er Grado),842440,235769,345097016.615,12857647.349953633,0.003583629937258187,0.07110165453427969
1508,REGION 0,2018-10-01,Tratamiento de la Gingivitis,842440,235769,345097016.615,12857647.349953633,0.0003673575658332412,0.005726086429043763
1509,REGION 0,2018-10-01,Tratamiento de la Osteomielitis,842440,235769,345097016.615,12857647.349953633,0.004500615552213646,0.04895681790512554
